39999;39999;79998
39998;39998;79996
39997;39997;79994
39996;39996;79992
39995;39995;79990
39994;39994;79988
39993;39993;79986
39992;39992;79984
39991;39991;79982
39990;39990;79980
39989;39989;79978
39988;39988;79976
39987;39987;79974
39986;39986;79972
39985;39985;79970
39984;39984;79968
39983;39983;79966
39982;39982;79964
39981;39981;79962
39980;39980;79960
39979;39979;79958
39978;39978;79956
39977;39977;79954
39976;39976;79952
39975;39975;79950
39974;39974;79948
39973;39973;79946
39972;39972;79944
39971;39971;79942
39970;39970;79940
39969;39969;79938
39968;39968;79936
39967;39967;79934
39966;39966;79932
39965;39965;79930
39964;39964;79928
39963;39963;79926
39962;39962;79924
39961;39961;79922
39960;39960;79920
39959;39959;79918
39958;39958;79916
39957;39957;79914
39956;39956;79912
39955;39955;79910
39954;39954;79908
39953;39953;79906
39952;39952;79904
39951;39951;79902
39950;39950;79900
39949;39949;79898
39948;39948;79896
39947;39947;79894
39946;39946;79892
39945;39945;79890
39944;39944;79888
39943;39943;79886
39942;39942;79884
39941;39941;79882
39940;39940;79880
39939;39939;79878
39938;39938;79876
39937;39937;79874
39936;39936;79872
39935;39935;79870
39934;39934;79868
39933;39933;79866
39932;39932;79864
39931;39931;79862
39930;39930;79860
39929;39929;79858
39928;39928;79856
39927;39927;79854
39926;39926;79852
39925;39925;79850
39924;39924;79848
39923;39923;79846
39922;39922;79844
39921;39921;79842
39920;39920;79840
39919;39919;79838
39918;39918;79836
39917;39917;79834
39916;39916;79832
39915;39915;79830
39914;39914;79828
39913;39913;79826
39912;39912;79824
39911;39911;79822
39910;39910;79820
39909;39909;79818
39908;39908;79816
39907;39907;79814
39906;39906;79812
39905;39905;79810
39904;39904;79808
39903;39903;79806
39902;39902;79804
39901;39901;79802
39900;39900;79800
39899;39899;79798
39898;39898;79796
39897;39897;79794
39896;39896;79792
39895;39895;79790
39894;39894;79788
39893;39893;79786
39892;39892;79784
39891;39891;79782
39890;39890;79780
39889;39889;79778
39888;39888;79776
39887;39887;79774
39886;39886;79772
39885;39885;79770
39884;39884;79768
39883;39883;79766
39882;39882;79764
39881;39881;79762
39880;39880;79760
39879;39879;79758
39878;39878;79756
39877;39877;79754
39876;39876;79752
39875;39875;79750
39874;39874;79748
39873;39873;79746
39872;39872;79744
39871;39871;79742
39870;39870;79740
39869;39869;79738
39868;39868;79736
39867;39867;79734
39866;39866;79732
39865;39865;79730
39864;39864;79728
39863;39863;79726
39862;39862;79724
39861;39861;79722
39860;39860;79720
39859;39859;79718
39858;39858;79716
39857;39857;79714
39856;39856;79712
39855;39855;79710
39854;39854;79708
39853;39853;79706
39852;39852;79704
39851;39851;79702
39850;39850;79700
39849;39849;79698
39848;39848;79696
39847;39847;79694
39846;39846;79692
39845;39845;79690
39844;39844;79688
39843;39843;79686
39842;39842;79684
39841;39841;79682
39840;39840;79680
39839;39839;79678
39838;39838;79676
39837;39837;79674
39836;39836;79672
39835;39835;79670
39834;39834;79668
39833;39833;79666
39832;39832;79664
39831;39831;79662
39830;39830;79660
39829;39829;79658
39828;39828;79656
39827;39827;79654
39826;39826;79652
39825;39825;79650
39824;39824;79648
39823;39823;79646
39822;39822;79644
39821;39821;79642
39820;39820;79640
39819;39819;79638
39818;39818;79636
39817;39817;79634
39816;39816;79632
39815;39815;79630
39814;39814;79628
39813;39813;79626
39812;39812;79624
39811;39811;79622
39810;39810;79620
39809;39809;79618
39808;39808;79616
39807;39807;79614
39806;39806;79612
39805;39805;79610
39804;39804;79608
39803;39803;79606
39802;39802;79604
39801;39801;79602
39800;39800;79600
39799;39799;79598
39798;39798;79596
39797;39797;79594
