1;1;2
0;2;2
1;3;4
0;4;4
-1;5;6
0;6;6
-1;5;6
0;6;6
-1;7;8
0;6;6
-1;5;6
0;4;4
-1;3;4
-2;4;6
-3;3;6
-2;4;6
-3;3;6
-2;2;4
-3;3;6
-2;2;4
-1;3;4
-2;2;4
-3;1;4
-4;0;4
-5;1;6
-4;2;6
-5;3;8
-6;4;10
-7;3;10
-8;2;10
-7;1;8
-8;0;8
-7;-1;8
-8;-2;10
-9;-3;12
-8;-4;12
-9;-5;14
-8;-4;12
-7;-3;10
-8;-2;10
-7;-3;10
-6;-4;10
-7;-3;10
-6;-4;10
-7;-5;12
-6;-6;12
-5;-7;12
-4;-6;10
-3;-7;10
-4;-6;10
-3;-5;8
-4;-6;10
-5;-5;10
-4;-4;8
-3;-5;8
-2;-4;6
-3;-3;6
-4;-2;6
-3;-3;6
-4;-4;8
-3;-5;8
-2;-4;6
-1;-5;6
0;-6;6
1;-5;6
0;-6;6
1;-5;6
2;-6;8
3;-5;8
2;-4;6
3;-5;8
4;-6;10
5;-5;10
4;-4;8
3;-5;8
4;-4;8
5;-3;8
6;-4;10
5;-5;10
6;-4;10
5;-5;10
4;-6;10
3;-7;10
4;-6;10
5;-5;10
6;-4;10
5;-5;10
4;-6;10
3;-5;8
4;-4;8
3;-3;6
4;-2;6
5;-3;8
4;-2;6
5;-3;8
6;-4;10
7;-5;12
8;-6;14
9;-5;14
8;-4;12
9;-3;12
10;-2;12
9;-3;12
8;-2;10
9;-3;12
10;-4;14
9;-5;14
8;-4;12
9;-3;12
10;-2;12
9;-1;10
8;-2;10
7;-3;10
6;-4;10
5;-3;8
6;-2;8
7;-1;8
8;-2;10
9;-3;12
8;-2;10
7;-1;8
6;0;6
5;-1;6
6;-2;8
5;-1;6
4;-2;6
5;-1;6
6;-2;8
5;-3;8
4;-2;6
5;-3;8
6;-2;8
5;-1;6
6;-2;8
7;-3;10
6;-4;10
5;-5;10
4;-4;8
5;-3;8
4;-4;8
5;-3;8
6;-4;10
7;-5;12
8;-6;14
9;-7;16
10;-6;16
11;-5;16
10;-4;14
9;-5;14
8;-6;14
9;-7;16
10;-6;16
11;-7;18
12;-6;18
11;-5;16
10;-4;14
11;-3;14
10;-4;14
9;-5;14
10;-6;16
9;-5;14
10;-6;16
9;-7;16
8;-6;14
9;-7;16
8;-6;14
9;-7;16
10;-6;16
11;-7;18
12;-6;18
11;-7;18
12;-8;20
11;-9;20
12;-8;20
13;-9;22
14;-10;24
13;-9;22
12;-8;20
11;-7;18
12;-8;20
11;-9;20
10;-10;20
11;-9;20
10;-10;20
9;-11;20
8;-10;18
7;-11;18
6;-10;16
7;-9;16
6;-8;14
5;-9;14
6;-8;14
5;-9;14
4;-8;12
3;-9;12
2;-10;12
1;-9;10
2;-10;12
3;-9;12
4;-10;14
3;-11;14
2;-10;12
3;-11;14
2;-10;12
1;-9;10
0;-8;8
-1;-9;10
0;-8;8
1;-9;10
2;-10;12
1;-11;12
2;-10;12
1;-11;12
0;-10;10
-1;-9;10
-2;-8;10
-3;-9;12
-4;-8;12
-3;-7;10
-2;-8;10
-1;-9;10
-2;-10;12
-1;-11;12
-2;-10;12
-3;-11;14
-2;-10;12
-1;-9;10
0;-10;10
-1;-11;12
-2;-10;12
-3;-11;14
-4;-12;16
-3;-11;14
-4;-10;14
-3;-11;14
-4;-10;14
-5;-9;14
-6;-10;16
-7;-9;16
-6;-8;14
-7;-7;14
-6;-8;14
-5;-7;12
-4;-6;10
-3;-5;8
-2;-6;8
-3;-7;10
-2;-8;10
-3;-9;12
-4;-10;14
-5;-9;14
-6;-8;14
-5;-7;12
-6;-8;14
-5;-9;14
-4;-10;14
-5;-9;14
-4;-8;12
-5;-9;14
-4;-10;14
-5;-9;14
-4;-8;12
-3;-9;12
-4;-10;14
-3;-9;12
-4;-10;14
-3;-9;12
-4;-8;12
-5;-9;14
-6;-10;16
-5;-11;16
-6;-10;16
-5;-11;16
-4;-12;16
-3;-11;14
-2;-12;14
-1;-11;12
-2;-10;12
-3;-9;12
-2;-8;10
-1;-9;10
-2;-8;10
-3;-9;12
-2;-8;10
-1;-7;8
0;-6;6
-1;-7;8
0;-8;8
1;-7;8
2;-8;10
3;-7;10
4;-8;12
3;-7;10
2;-6;8
3;-7;10
4;-8;12
5;-7;12
4;-6;10
3;-5;8
4;-6;10
5;-5;10
4;-6;10
3;-5;8
2;-4;6
3;-5;8
2;-6;8
3;-7;10
4;-8;12
3;-9;12
2;-8;10
1;-7;8
0;-8;8
1;-7;8
0;-8;8
1;-7;8
2;-6;8
3;-7;10
4;-6;10
3;-7;10
4;-6;10
5;-7;12
4;-6;10
5;-7;12
4;-6;10
5;-7;12
6;-8;14
5;-9;14
4;-10;14
3;-9;12
4;-8;12
5;-7;12
6;-8;14
5;-7;12
4;-8;12
3;-9;12
2;-8;10
3;-7;10
4;-6;10
3;-5;8
4;-6;10
3;-5;8
2;-4;6
1;-3;4
0;-4;4
1;-5;6
0;-6;6
-1;-7;8
0;-6;6
1;-7;8
0;-8;8
1;-7;8
0;-6;6
1;-5;6
2;-6;8
3;-7;10
2;-8;10
1;-7;8
0;-8;8
1;-7;8
2;-6;8
1;-7;8
0;-6;6
1;-7;8
2;-6;8
3;-5;8
4;-4;8
5;-5;10
6;-6;12
5;-7;12
6;-8;14
7;-9;16
8;-10;18
7;-11;18
8;-12;20
7;-11;18
8;-10;18
7;-11;18
8;-10;18
7;-11;18
8;-12;20
7;-11;18
8;-12;20
9;-11;20
10;-12;22
9;-13;22
8;-14;22
9;-15;24
8;-14;22
7;-15;22
6;-14;20
7;-15;22
6;-16;22
5;-17;22
4;-16;20
5;-15;20
4;-16;20
5;-17;22
4;-16;20
5;-17;22
6;-18;24
7;-19;26
6;-20;26
7;-19;26
6;-20;26
5;-19;24
6;-20;26
7;-21;28
6;-22;28
7;-21;28
6;-22;28
7;-21;28
8;-22;30
9;-23;32
8;-22;30
7;-23;30
6;-24;30
7;-23;30
8;-24;32
9;-25;34
10;-24;34
11;-23;34
10;-22;32
9;-21;30
8;-20;28
7;-19;26
6;-20;26
7;-21;28
8;-20;28
7;-19;26
8;-18;26
7;-17;24
6;-16;22
7;-15;22
6;-16;22
5;-17;22
4;-18;22
5;-17;22
4;-18;22
3;-17;20
2;-16;18
3;-15;18
2;-16;18
3;-15;18
2;-16;18
3;-15;18
2;-16;18
3;-15;18
2;-14;16
3;-13;16
2;-12;14
3;-11;14
2;-10;12
1;-11;12
0;-10;10
-1;-11;12
0;-10;10
-1;-11;12
-2;-12;14
-3;-11;14
-2;-12;14
-1;-13;14
-2;-12;14
-1;-11;12
-2;-10;12
-3;-9;12
-2;-10;12
-3;-9;12
-4;-8;12
-5;-7;12
-4;-6;10
-5;-5;10
-4;-6;10
-5;-7;12
-4;-8;12
-3;-9;12
-2;-8;10
-1;-9;10
-2;-8;10
-1;-7;8
-2;-8;10
-1;-9;10
0;-10;10
-1;-11;12
-2;-10;12
-3;-11;14
-4;-12;16
-5;-13;18
-4;-14;18
-5;-13;18
-4;-14;18
-5;-13;18
-6;-12;18
-5;-11;16
-4;-10;14
-3;-11;14
-4;-12;16
-5;-13;18
-4;-12;16
-3;-11;14
-4;-12;16
-5;-11;16
-4;-12;16
-5;-11;16
-4;-10;14
-5;-9;14
-6;-8;14
-5;-9;14
-4;-8;12
-5;-9;14
-4;-8;12
-3;-9;12
-4;-10;14
-3;-11;14
-2;-10;12
-3;-11;14
-2;-12;14
-3;-11;14
-2;-10;12
-3;-9;12
-4;-8;12
-3;-7;10
-2;-6;8
-3;-7;10
-4;-8;12
-3;-9;12
-4;-8;12
-5;-7;12
-4;-8;12
-5;-7;12
-4;-8;12
-5;-7;12
-4;-6;10
-3;-5;8
-2;-6;8
-1;-7;8
-2;-6;8
-1;-5;6
0;-6;6
-1;-7;8
0;-8;8
-1;-9;10
-2;-8;10
-3;-9;12
-4;-10;14
-5;-11;16
-4;-10;14
-5;-9;14
-4;-8;12
-3;-9;12
-4;-8;12
-3;-9;12
-2;-8;10
-3;-7;10
-2;-6;8
-1;-5;6
-2;-6;8
-1;-5;6
-2;-6;8
-1;-5;6
0;-6;6
1;-5;6
2;-6;8
3;-5;8
2;-4;6
1;-5;6
2;-4;6
3;-3;6
4;-4;8
3;-3;6
2;-4;6
1;-3;4
2;-4;6
3;-5;8
4;-4;8
3;-5;8
4;-6;10
3;-5;8
2;-4;6
3;-3;6
4;-2;6
3;-3;6
4;-4;8
3;-3;6
4;-2;6
3;-3;6
2;-2;4
1;-3;4
0;-2;2
1;-3;4
2;-2;4
3;-1;4
2;0;2
3;1;4
4;0;4
3;1;4
2;2;4
1;1;2
2;0;2
1;1;2
0;2;2
1;1;2
2;0;2
3;-1;4
2;-2;4
1;-1;2
0;-2;2
1;-1;2
0;-2;2
-1;-3;4
0;-2;2
1;-3;4
2;-4;6
3;-3;6
4;-4;8
3;-3;6
4;-4;8
3;-3;6
4;-4;8
5;-3;8
6;-4;10
7;-5;12
8;-4;12
9;-3;12
8;-4;12
7;-5;12
6;-6;12
7;-7;14
6;-6;12
7;-7;14
8;-8;16
7;-7;14
8;-6;14
9;-5;14
10;-4;14
11;-3;14
10;-2;12
11;-1;12
10;0;10
11;1;12
10;0;10
11;1;12
10;2;12
9;3;12
8;2;10
7;1;8
8;0;8
7;1;8
6;0;6
5;-1;6
6;-2;8
7;-3;10
8;-2;10
7;-3;10
8;-4;12
7;-5;12
6;-6;12
5;-5;10
6;-4;10
7;-5;12
8;-6;14
9;-5;14
10;-6;16
9;-5;14
10;-4;14
9;-3;12
8;-4;12
9;-5;14
8;-6;14
9;-7;16
8;-6;14
9;-5;14
8;-6;14
9;-7;16
10;-6;16
11;-5;16
10;-4;14
11;-3;14
10;-4;14
11;-3;14
10;-4;14
11;-5;16
10;-4;14
11;-3;14
12;-4;16
13;-5;18
12;-4;16
11;-3;14
12;-4;16
13;-3;16
12;-2;14
13;-1;14
12;0;12
13;1;14
14;2;16
15;1;16
16;0;16
17;-1;18
16;-2;18
15;-3;18
16;-4;20
17;-5;22
18;-6;24
17;-5;22
18;-6;24
19;-7;26
20;-6;26
21;-7;28
22;-6;28
21;-5;26
20;-4;24
21;-5;26
20;-4;24
21;-3;24
20;-4;24
21;-5;26
20;-4;24
21;-5;26
22;-4;26
21;-3;24
20;-4;24
21;-5;26
20;-4;24
21;-5;26
22;-4;26
23;-5;28
24;-4;28
25;-5;30
26;-4;30
25;-3;28
26;-4;30
25;-5;30
26;-4;30
27;-3;30
28;-4;32
29;-5;34
30;-4;34
29;-5;34
30;-6;36
31;-7;38
30;-6;36
31;-7;38
32;-8;40
33;-9;42
32;-8;40
31;-9;40
30;-8;38
31;-9;40
32;-8;40
31;-7;38
30;-6;36
31;-7;38
32;-8;40
33;-9;42
34;-10;44
35;-9;44
34;-8;42
33;-7;40
32;-6;38
31;-7;38
32;-6;38
33;-7;40
34;-8;42
33;-9;42
32;-8;40
31;-9;40
32;-10;42
33;-11;44
34;-12;46
35;-13;48
36;-12;48
35;-13;48
36;-12;48
35;-11;46
36;-10;46
35;-9;44
36;-10;46
37;-11;48
38;-12;50
39;-11;50
38;-12;50
37;-11;48
36;-12;48
35;-13;48
36;-14;50
