-1;-1;2
-2;0;2
-1;1;2
0;0;0
1;1;2
0;0;0
1;1;2
2;2;4
1;3;4
2;2;4
1;3;4
0;4;4
-1;3;4
-2;2;4
-3;1;4
-4;0;4
-3;1;4
-4;0;4
-5;-1;6
-4;-2;6
-3;-3;6
-4;-2;6
-5;-3;8
-4;-4;8
-5;-5;10
-4;-6;10
-5;-7;12
-6;-6;12
-5;-5;10
-6;-6;12
-7;-7;14
-6;-6;12
-7;-5;12
-8;-4;12
-9;-5;14
-8;-6;14
-7;-7;14
-6;-6;12
-5;-5;10
-6;-4;10
-7;-5;12
-8;-4;12
-7;-3;10
-8;-2;10
-9;-1;10
-10;0;10
-11;1;12
-10;0;10
-9;-1;10
-10;-2;12
-9;-3;12
-10;-4;14
-9;-5;14
-10;-6;16
-11;-5;16
-12;-6;18
-13;-5;18
-14;-6;20
-13;-5;18
-14;-6;20
-15;-5;20
-14;-4;18
-13;-3;16
-14;-2;16
-13;-3;16
-12;-2;14
-11;-3;14
-12;-4;16
-11;-3;14
-10;-4;14
-9;-5;14
-8;-6;14
-9;-5;14
-8;-6;14
-7;-7;14
-8;-8;16
-7;-9;16
-6;-8;14
-7;-9;16
-8;-10;18
-7;-11;18
-6;-12;18
-5;-13;18
-4;-12;16
-3;-11;14
-4;-10;14
-5;-9;14
-4;-8;12
-3;-7;10
-4;-6;10
-3;-5;8
-2;-4;6
-3;-3;6
-2;-4;6
-3;-5;8
-2;-4;6
-1;-3;4
-2;-2;4
-1;-3;4
0;-2;2
