0;0;0
1;1;2
2;2;4
3;3;6
4;4;8
5;5;10
6;6;12
7;7;14
8;8;16
9;9;18
10;10;20
11;11;22
12;12;24
13;13;26
14;14;28
15;15;30
16;16;32
17;17;34
18;18;36
19;19;38
20;20;40
21;21;42
22;22;44
23;23;46
24;24;48
25;25;50
26;26;52
27;27;54
28;28;56
29;29;58
30;30;60
31;31;62
32;32;64
33;33;66
34;34;68
35;35;70
36;36;72
37;37;74
38;38;76
39;39;78
40;40;80
41;41;82
42;42;84
43;43;86
44;44;88
45;45;90
46;46;92
47;47;94
48;48;96
49;49;98
50;50;100
51;51;102
52;52;104
53;53;106
54;54;108
55;55;110
56;56;112
57;57;114
58;58;116
59;59;118
60;60;120
61;61;122
62;62;124
63;63;126
64;64;128
65;65;130
66;66;132
67;67;134
68;68;136
69;69;138
70;70;140
71;71;142
72;72;144
73;73;146
74;74;148
75;75;150
76;76;152
77;77;154
78;78;156
79;79;158
80;80;160
81;81;162
82;82;164
83;83;166
84;84;168
85;85;170
86;86;172
87;87;174
88;88;176
89;89;178
90;90;180
91;91;182
92;92;184
93;93;186
94;94;188
95;95;190
96;96;192
97;97;194
98;98;196
99;99;198
100;100;200
101;101;202
102;102;204
103;103;206
104;104;208
105;105;210
106;106;212
107;107;214
108;108;216
109;109;218
110;110;220
111;111;222
112;112;224
113;113;226
114;114;228
115;115;230
116;116;232
117;117;234
118;118;236
119;119;238
120;120;240
121;121;242
122;122;244
123;123;246
124;124;248
125;125;250
126;126;252
127;127;254
128;128;256
129;129;258
130;130;260
131;131;262
132;132;264
133;133;266
134;134;268
135;135;270
136;136;272
137;137;274
138;138;276
139;139;278
140;140;280
141;141;282
142;142;284
143;143;286
144;144;288
145;145;290
146;146;292
147;147;294
148;148;296
149;149;298
150;150;300
151;151;302
152;152;304
153;153;306
154;154;308
155;155;310
156;156;312
157;157;314
158;158;316
159;159;318
160;160;320
161;161;322
162;162;324
163;163;326
164;164;328
165;165;330
166;166;332
167;167;334
168;168;336
169;169;338
170;170;340
171;171;342
172;172;344
173;173;346
174;174;348
175;175;350
176;176;352
177;177;354
178;178;356
179;179;358
180;180;360
181;181;362
182;182;364
183;183;366
184;184;368
185;185;370
186;186;372
187;187;374
188;188;376
189;189;378
190;190;380
191;191;382
192;192;384
193;193;386
194;194;388
195;195;390
196;196;392
197;197;394
198;198;396
199;199;398
200;200;400
201;201;402
202;202;404
203;203;406
204;204;408
205;205;410
206;206;412
207;207;414
208;208;416
209;209;418
210;210;420
211;211;422
212;212;424
213;213;426
214;214;428
215;215;430
216;216;432
217;217;434
218;218;436
219;219;438
220;220;440
221;221;442
222;222;444
223;223;446
224;224;448
225;225;450
226;226;452
227;227;454
228;228;456
229;229;458
230;230;460
231;231;462
232;232;464
233;233;466
234;234;468
235;235;470
236;236;472
237;237;474
238;238;476
239;239;478
240;240;480
241;241;482
242;242;484
243;243;486
244;244;488
245;245;490
246;246;492
247;247;494
248;248;496
249;249;498
250;250;500
251;251;502
252;252;504
253;253;506
254;254;508
255;255;510
256;256;512
257;257;514
258;258;516
259;259;518
260;260;520
261;261;522
262;262;524
263;263;526
264;264;528
265;265;530
266;266;532
267;267;534
268;268;536
269;269;538
270;270;540
271;271;542
272;272;544
273;273;546
274;274;548
275;275;550
276;276;552
277;277;554
278;278;556
279;279;558
280;280;560
281;281;562
282;282;564
283;283;566
284;284;568
285;285;570
286;286;572
287;287;574
288;288;576
289;289;578
290;290;580
291;291;582
292;292;584
293;293;586
294;294;588
295;295;590
296;296;592
297;297;594
298;298;596
299;299;598
300;300;600
301;301;602
302;302;604
303;303;606
304;304;608
305;305;610
306;306;612
307;307;614
308;308;616
309;309;618
310;310;620
311;311;622
312;312;624
313;313;626
314;314;628
315;315;630
316;316;632
317;317;634
318;318;636
319;319;638
320;320;640
321;321;642
322;322;644
323;323;646
324;324;648
325;325;650
326;326;652
327;327;654
328;328;656
329;329;658
330;330;660
331;331;662
332;332;664
333;333;666
334;334;668
335;335;670
336;336;672
337;337;674
338;338;676
339;339;678
340;340;680
341;341;682
342;342;684
343;343;686
344;344;688
345;345;690
346;346;692
347;347;694
348;348;696
349;349;698
350;350;700
351;351;702
352;352;704
353;353;706
354;354;708
355;355;710
356;356;712
357;357;714
358;358;716
359;359;718
360;360;720
361;361;722
362;362;724
363;363;726
364;364;728
365;365;730
366;366;732
367;367;734
368;368;736
369;369;738
370;370;740
371;371;742
372;372;744
373;373;746
374;374;748
375;375;750
376;376;752
377;377;754
378;378;756
379;379;758
380;380;760
381;381;762
382;382;764
383;383;766
384;384;768
385;385;770
386;386;772
387;387;774
388;388;776
389;389;778
390;390;780
391;391;782
392;392;784
393;393;786
394;394;788
395;395;790
396;396;792
397;397;794
398;398;796
399;399;798
400;400;800
401;401;802
402;402;804
403;403;806
404;404;808
405;405;810
406;406;812
407;407;814
408;408;816
409;409;818
410;410;820
411;411;822
412;412;824
413;413;826
414;414;828
415;415;830
416;416;832
417;417;834
418;418;836
419;419;838
420;420;840
421;421;842
422;422;844
423;423;846
424;424;848
425;425;850
426;426;852
427;427;854
428;428;856
429;429;858
430;430;860
431;431;862
432;432;864
433;433;866
434;434;868
435;435;870
436;436;872
437;437;874
438;438;876
439;439;878
440;440;880
441;441;882
442;442;884
443;443;886
444;444;888
445;445;890
446;446;892
447;447;894
448;448;896
449;449;898
450;450;900
451;451;902
452;452;904
453;453;906
454;454;908
455;455;910
456;456;912
457;457;914
458;458;916
459;459;918
460;460;920
461;461;922
462;462;924
463;463;926
464;464;928
465;465;930
466;466;932
467;467;934
468;468;936
469;469;938
470;470;940
471;471;942
472;472;944
473;473;946
474;474;948
475;475;950
476;476;952
477;477;954
478;478;956
479;479;958
480;480;960
481;481;962
482;482;964
483;483;966
484;484;968
485;485;970
486;486;972
487;487;974
488;488;976
489;489;978
490;490;980
491;491;982
492;492;984
493;493;986
494;494;988
495;495;990
496;496;992
497;497;994
498;498;996
499;499;998
500;500;1000
501;501;1002
502;502;1004
503;503;1006
504;504;1008
505;505;1010
506;506;1012
507;507;1014
508;508;1016
509;509;1018
510;510;1020
511;511;1022
512;512;1024
513;513;1026
514;514;1028
515;515;1030
516;516;1032
517;517;1034
518;518;1036
519;519;1038
520;520;1040
521;521;1042
522;522;1044
523;523;1046
524;524;1048
525;525;1050
526;526;1052
527;527;1054
528;528;1056
529;529;1058
530;530;1060
531;531;1062
532;532;1064
533;533;1066
534;534;1068
535;535;1070
536;536;1072
537;537;1074
538;538;1076
539;539;1078
540;540;1080
541;541;1082
542;542;1084
543;543;1086
